^SPX (Standard & Poors 500 Index),2878.99,-16.78
Apr 09 2019 @ 11:09 ET,Bid,2878.64,Ask,2879.5,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
12/18/2020,SPX201218C01525000,0,0,1331.3,1338.2,0,0.2585,0.9426,0,0,1525.000,SPX201218P01525000,0,0,10.8,11.4,0,0.2794,-0.0243,0.0001,998
12/18/2020,SPX201218C01550000,0,0,1308.2,1315.1,0,0.2579,0.9406,0,10,1550.000,SPX201218P01550000,0,0,11.6,12.2,0,0.2768,-0.026,0.0001,602
12/18/2020,SPX201218C01575000,0,0,1285.2,1292.1,0,0.2574,0.9384,0.0001,2,1575.000,SPX201218P01575000,0,0,12.5,13.2,0,0.2747,-0.0281,0.0001,25
12/18/2020,SPX201218C01600000,0,0,1262.2,1269.1,0,0.2564,0.9362,0.0001,49,1600.000,SPX201218P01600000,0,0,13.4,14.1,0,0.2721,-0.03,0.0001,4047
12/18/2020,SPX201218C01625000,0,0,1239.3,1246.1,0,0.2553,0.9338,0.0001,0,1625.000,SPX201218P01625000,0,0,14.4,15.1,0,0.2698,-0.0322,0.0001,518
12/18/2020,SPX201218C01650000,0,0,1216.4,1223.2,0,0.2541,0.9314,0.0001,0,1650.000,SPX201218P01650000,0,0,15.4,16.2,0,0.2674,-0.0344,0.0001,962
12/18/2020,SPX201218C01675000,0,0,1193.7,1200.4,0,0.2531,0.9287,0.0001,0,1675.000,SPX201218P01675000,0,0,16.6,17.4,0,0.2653,-0.037,0.0001,170
12/18/2020,SPX201218C01700000,0,0,1170.9,1177.6,0,0.2516,0.9261,0.0001,3,1700.000,SPX201218P01700000,0,0,17.8,18.6,0,0.2631,-0.0395,0.0001,4413
12/18/2020,SPX201218C01725000,0,0,1148.3,1154.9,0,0.2503,0.9232,0.0001,12,1725.000,SPX201218P01725000,19.2,0.6,19,19.8,25,0.2606,-0.0421,0.0001,1087
12/18/2020,SPX201218C01750000,0,0,1125.7,1132.3,0,0.2488,0.9202,0.0001,13,1750.000,SPX201218P01750000,0,0,20.3,21.1,0,0.2583,-0.0449,0.0001,2238
12/18/2020,SPX201218C01775000,0,0,1103.1,1109.7,0,0.2471,0.9171,0.0001,0,1775.000,SPX201218P01775000,0,0,21.6,22.7,0,0.2562,-0.0479,0.0001,735
12/18/2020,SPX201218C01800000,0,0,1080.7,1087.3,0,0.2457,0.9137,0.0001,122,1800.000,SPX201218P01800000,0,0,23.1,24.2,0,0.254,-0.0511,0.0001,9297
12/18/2020,SPX201218C01825000,0,0,1058.3,1064.9,0,0.2441,0.9103,0.0001,49,1825.000,SPX201218P01825000,0,0,24.6,25.7,0,0.2517,-0.0543,0.0001,375
12/18/2020,SPX201218C01850000,0,0,1036,1042.5,0,0.2423,0.9068,0.0001,1,1850.000,SPX201218P01850000,0,0,26.3,27.4,0,0.2496,-0.0578,0.0001,723
12/18/2020,SPX201218C01875000,0,0,1013.8,1020.3,0,0.2407,0.903,0.0001,5,1875.000,SPX201218P01875000,28.8,1.55,28,29.1,25,0.2474,-0.0614,0.0001,79
12/18/2020,SPX201218C01900000,0,0,991.7,998.1,0,0.2389,0.8991,0.0001,23,1900.000,SPX201218P01900000,0,0,29.8,30.9,0,0.2452,-0.0652,0.0001,8718
12/18/2020,SPX201218C01925000,0,0,969.7,976.1,0,0.2373,0.8949,0.0001,1,1925.000,SPX201218P01925000,0,0,31.7,32.8,0,0.243,-0.0691,0.0001,824
12/18/2020,SPX201218C01950000,0,0,947.8,954.1,0,0.2355,0.8906,0.0001,10,1950.000,SPX201218P01950000,0,0,33.7,34.8,0,0.2408,-0.0733,0.0002,1998
12/18/2020,SPX201218C01975000,0,0,925.9,932.2,0,0.2336,0.8861,0.0002,37,1975.000,SPX201218P01975000,0,0,35.8,36.9,0,0.2387,-0.0777,0.0002,286
12/18/2020,SPX201218C02000000,0,0,904.2,910.5,0,0.2319,0.8814,0.0002,1140,2000.000,SPX201218P02000000,0,0,37.9,39,0,0.2364,-0.0821,0.0002,19629
12/18/2020,SPX201218C02025000,0,0,882.6,888.8,0,0.23,0.8765,0.0002,15,2025.000,SPX201218P02025000,0,0,40.3,41.5,0,0.2345,-0.087,0.0002,1349
12/18/2020,SPX201218C02050000,0,0,861.1,867.2,0,0.2282,0.8714,0.0002,10,2050.000,SPX201218P02050000,0,0,42.8,44,0,0.2325,-0.0921,0.0002,11349
12/18/2020,SPX201218C02075000,0,0,839.7,845.8,0,0.2263,0.8661,0.0002,18,2075.000,SPX201218P02075000,0,0,45.3,46.5,0,0.2303,-0.0972,0.0002,420
12/18/2020,SPX201218C02100000,0,0,818.4,824.5,0,0.2245,0.8605,0.0002,631,2100.000,SPX201218P02100000,0,0,47.9,49.2,0,0.2282,-0.1027,0.0002,19659
12/18/2020,SPX201218C02125000,0,0,797.2,803.2,0,0.2225,0.8548,0.0002,21,2125.000,SPX201218P02125000,0,0,50.7,52,0,0.2261,-0.1083,0.0002,1638
12/18/2020,SPX201218C02150000,0,0,776.1,782.1,0,0.2205,0.8489,0.0002,30,2150.000,SPX201218P02150000,0,0,53.4,54.7,0,0.2237,-0.114,0.0002,5845
12/18/2020,SPX201218C02175000,0,0,755.2,761.2,0,0.2186,0.8426,0.0002,43,2175.000,SPX201218P02175000,0,0,56.5,57.8,0,0.2217,-0.1202,0.0002,153
12/18/2020,SPX201218C02200000,0,0,734.4,740.3,0,0.2166,0.8362,0.0002,260,2200.000,SPX201218P02200000,0,0,59.5,60.8,0,0.2194,-0.1264,0.0002,24593
12/18/2020,SPX201218C02225000,0,0,713.8,719.6,0,0.2147,0.8294,0.0003,237,2225.000,SPX201218P02225000,0,0,62.8,64.1,0,0.2173,-0.1331,0.0003,523
12/18/2020,SPX201218C02250000,0,0,693.2,699,0,0.2127,0.8225,0.0003,6,2250.000,SPX201218P02250000,0,0,66.1,67.5,0,0.2151,-0.1399,0.0003,2449
12/18/2020,SPX201218C02275000,0,0,672.8,678.6,0,0.2107,0.8152,0.0003,2,2275.000,SPX201218P02275000,0,0,69.7,71,0,0.2129,-0.1471,0.0003,93
12/18/2020,SPX201218C02300000,0,0,652.6,658.3,0,0.2086,0.8077,0.0003,67,2300.000,SPX201218P02300000,0,0,73.3,74.7,0,0.2107,-0.1545,0.0003,13802
12/18/2020,SPX201218C02325000,0,0,632.5,638.2,0,0.2066,0.7998,0.0003,1,2325.000,SPX201218P02325000,0,0,77,78.4,0,0.2084,-0.162,0.0003,973
12/18/2020,SPX201218C02350000,0,0,612.7,618.2,0,0.2046,0.7917,0.0003,13,2350.000,SPX201218P02350000,0,0,81.1,82.5,0,0.2063,-0.1701,0.0003,2301
12/18/2020,SPX201218C02375000,0,0,593,598.4,0,0.2026,0.7833,0.0003,210,2375.000,SPX201218P02375000,0,0,85.2,86.6,0,0.2041,-0.1784,0.0003,888
12/18/2020,SPX201218C02400000,0,0,573.3,578.8,0,0.2005,0.7746,0.0003,48,2400.000,SPX201218P02400000,0,0,89.5,90.9,0,0.2019,-0.187,0.0003,12498
12/18/2020,SPX201218C02425000,0,0,553.9,559.4,0,0.1985,0.7655,0.0004,500,2425.000,SPX201218P02425000,0,0,94.1,95.5,0,0.1998,-0.196,0.0004,754
12/18/2020,SPX201218C02450000,0,0,534.7,540.1,0,0.1964,0.7562,0.0004,418,2450.000,SPX201218P02450000,0,0,98.8,100.2,0,0.1976,-0.2052,0.0004,6968
12/18/2020,SPX201218C02475000,0,0,515.7,521,0,0.1943,0.7465,0.0004,1156,2475.000,SPX201218P02475000,0,0,103.7,105.1,0,0.1954,-0.2148,0.0004,2997
12/18/2020,SPX201218C02500000,0,0,496.9,502.1,0,0.1922,0.7364,0.0004,2162,2500.000,SPX201218P02500000,0,0,108.7,110.2,0,0.1932,-0.2248,0.0004,21922
12/18/2020,SPX201218C02525000,0,0,478.4,483.5,0,0.1902,0.726,0.0004,755,2525.000,SPX201218P02525000,0,0,114.1,115.6,0,0.1911,-0.2351,0.0004,1271
12/18/2020,SPX201218C02550000,0,0,460,465,0,0.188,0.7152,0.0004,2879,2550.000,SPX201218P02550000,0,0,119.5,121,0,0.1888,-0.2457,0.0004,7949
12/18/2020,SPX201218C02575000,447.85,-6.75,441.8,446.7,1,0.1859,0.7042,0.0004,8260,2575.000,SPX201218P02575000,0,0,125.1,126.6,0,0.1865,-0.2567,0.0004,9022
12/18/2020,SPX201218C02600000,0,0,423.9,428.7,0,0.1838,0.6927,0.0005,7212,2600.000,SPX201218P02600000,0,0,131.1,132.6,0,0.1844,-0.2681,0.0005,31024
12/18/2020,SPX201218C02625000,0,0,407.2,410.7,0,0.182,0.6806,0.0005,389,2625.000,SPX201218P02625000,0,0,137.2,138.7,0,0.1821,-0.2799,0.0005,3425
12/18/2020,SPX201218C02650000,0,0,389.9,393.3,0,0.18,0.6684,0.0005,3646,2650.000,SPX201218P02650000,0,0,143.6,145.2,0,0.1799,-0.2921,0.0005,6790
12/18/2020,SPX201218C02675000,0,0,372.5,375.8,0,0.1776,0.6558,0.0005,2932,2675.000,SPX201218P02675000,0,0,150.1,151.7,0,0.1775,-0.3046,0.0005,2549
12/18/2020,SPX201218C02700000,0,0,355.1,358.4,0,0.1752,0.643,0.0005,14428,2700.000,SPX201218P02700000,0,0,157.1,158.6,0,0.1753,-0.3176,0.0005,21501
12/18/2020,SPX201218C02725000,0,0,338.4,341.5,0,0.1729,0.6295,0.0005,3832,2725.000,SPX201218P02725000,0,0,164.1,165.7,0,0.173,-0.3309,0.0005,3572
12/18/2020,SPX201218C02750000,0,0,322.1,325.1,0,0.1708,0.6157,0.0006,7266,2750.000,SPX201218P02750000,0,0,171.6,173.2,0,0.1707,-0.3447,0.0006,7647
12/18/2020,SPX201218C02775000,0,0,305.9,308.8,0,0.1686,0.6015,0.0006,3604,2775.000,SPX201218P02775000,0,0,179.1,180.8,0,0.1683,-0.3589,0.0006,4594
12/18/2020,SPX201218C02800000,0,0,289.8,292.6,0,0.1662,0.5869,0.0006,10072,2800.000,SPX201218P02800000,0,0,187.3,189,0,0.1662,-0.3736,0.0006,12482
12/18/2020,SPX201218C02825000,0,0,274.4,277.1,0,0.164,0.5718,0.0006,8259,2825.000,SPX201218P02825000,0,0,195.6,197.4,0,0.1639,-0.3887,0.0006,8243
12/18/2020,SPX201218C02850000,0,0,259.3,261.9,0,0.1619,0.5563,0.0006,9877,2850.000,SPX201218P02850000,0,0,204.3,206.1,0,0.1616,-0.4042,0.0006,2245
12/18/2020,SPX201218C02875000,247.95,-5.7,244.4,246.9,3,0.1596,0.5404,0.0006,456,2875.000,SPX201218P02875000,0,0,213.3,215.2,0,0.1593,-0.4201,0.0006,658
12/18/2020,SPX201218C02900000,0,0,229.8,232.2,0,0.1573,0.5241,0.0006,3655,2900.000,SPX201218P02900000,0,0,222.7,224.7,0,0.1571,-0.4364,0.0006,2989
12/18/2020,SPX201218C02925000,0,0,215.6,217.9,0,0.155,0.5073,0.0007,1530,2925.000,SPX201218P02925000,0,0,232.5,234.5,0,0.1548,-0.4532,0.0007,1524
12/18/2020,SPX201218C02950000,0,0,202,204.3,0,0.1529,0.4903,0.0007,3936,2950.000,SPX201218P02950000,0,0,242.6,244.8,0,0.1526,-0.4703,0.0007,2011
12/18/2020,SPX201218C02975000,192,-4.7,188.5,190.6,2,0.1505,0.4728,0.0007,1087,2975.000,SPX201218P02975000,0,0,253.1,255.4,0,0.1503,-0.4878,0.0007,449
12/18/2020,SPX201218C03000000,0,0,175.8,177.9,0,0.1485,0.4551,0.0007,8549,3000.000,SPX201218P03000000,0,0,264.1,266.5,0,0.1481,-0.5056,0.0007,2593
12/18/2020,SPX201218C03025000,165.14,-5.66,163.2,165.2,1,0.1462,0.4369,0.0007,124,3025.000,SPX201218P03025000,0,0,275.6,278,0,0.1459,-0.5238,0.0007,113
12/18/2020,SPX201218C03050000,0,0,151.3,153.3,0,0.1441,0.4186,0.0007,1590,3050.000,SPX201218P03050000,0,0,287.6,290.2,0,0.1438,-0.5421,0.0007,190
12/18/2020,SPX201218C03075000,0,0,139.8,141.7,0,0.142,0.4001,0.0007,1280,3075.000,SPX201218P03075000,0,0,300,302.7,0,0.1417,-0.5607,0.0007,47
12/18/2020,SPX201218C03100000,130,-5.4,128.9,130.7,1,0.14,0.3814,0.0007,5573,3100.000,SPX201218P03100000,0,0,312.9,315.7,0,0.1396,-0.5795,0.0007,160
12/18/2020,SPX201218C03125000,0,0,118.4,120.2,0,0.138,0.3626,0.0007,482,3125.000,SPX201218P03125000,0,0,326.3,329.3,0,0.1376,-0.5984,0.0007,62
12/18/2020,SPX201218C03150000,0,0,108.5,110.2,0,0.136,0.3437,0.0007,1377,3150.000,SPX201218P03150000,0,0,340.2,343.3,0,0.1355,-0.6174,0.0007,547
12/18/2020,SPX201218C03175000,0,0,99,100.7,0,0.1341,0.3249,0.0007,845,3175.000,SPX201218P03175000,0,0,354.5,357.8,0,0.1334,-0.6365,0.0007,23
12/18/2020,SPX201218C03200000,93,-2.45,90.1,91.8,1,0.1322,0.3061,0.0007,2155,3200.000,SPX201218P03200000,0,0,369.7,373.1,0,0.1317,-0.6552,0.0007,40
12/18/2020,SPX201218C03225000,0,0,81.9,83.5,0,0.1305,0.2878,0.0007,115,3225.000,SPX201218P03225000,0,0,385,388.7,0,0.1297,-0.6741,0.0007,33
12/18/2020,SPX201218C03250000,0,0,74.2,75.8,0,0.1288,0.2697,0.0007,3137,3250.000,SPX201218P03250000,0,0,400.7,406.1,0,0.1282,-0.6919,0.0007,95
12/18/2020,SPX201218C03275000,0,0,67.1,68.6,0,0.1273,0.2521,0.0006,150,3275.000,SPX201218P03275000,0,0,417.3,422.9,0,0.1265,-0.7099,0.0007,31
12/18/2020,SPX201218C03300000,0,0,60.4,61.9,0,0.1257,0.2348,0.0006,11122,3300.000,SPX201218P03300000,0,0,434.5,440.2,0,0.1249,-0.7274,0.0006,826
12/18/2020,SPX201218C03350000,0,0,48.6,50,0,0.1228,0.2018,0.0006,2264,3350.000,SPX201218P03350000,0,0,470.4,476.3,0,0.1217,-0.761,0.0006,31
12/18/2020,SPX201218C03400000,0,0,38.9,40.2,0,0.1205,0.1719,0.0006,6226,3400.000,SPX201218P03400000,0,0,508.4,514.4,0,0.119,-0.7918,0.0006,35
12/18/2020,SPX201218C03500000,0,0,24.6,25.8,0,0.117,0.1218,0.0005,5915,3500.000,SPX201218P03500000,0,0,589.4,595.8,0,0.1145,-0.8442,0.0004,98
12/18/2020,SPX201218C03600000,16.2,-0.9,15.7,16.7,10,0.1153,0.0852,0.0004,5004,3600.000,SPX201218P03600000,0,0,676,682.5,0,0.1113,-0.8832,0.0003,65
12/18/2020,SPX201218C03700000,0,0,10.1,11,0,0.1147,0.0594,0.0003,974,3700.000,SPX201218P03700000,0,0,766.2,772.7,0,0.1088,-0.911,0.0002,91
12/18/2020,SPX201218C03800000,0,0,6.6,7.5,0,0.1151,0.0418,0.0002,1273,3800.000,SPX201218P03800000,0,0,858.5,865.2,0,0.1063,-0.9306,0.0002,21
12/18/2020,SPX201218C03900000,4.87,-0.08,4.6,5.2,1,0.1164,0.0301,0.0002,499,3900.000,SPX201218P03900000,0,0,952.2,958.9,0,0.1026,-0.9446,0.0001,54
12/18/2020,SPX201218C04000000,3.6,0.05,3.3,3.8,3,0.1184,0.0223,0.0001,671,4000.000,SPX201218P04000000,0,0,1046.6,1053.4,0,0.0931,-0.9556,0,31
12/18/2020,SPX201218C04100000,0,0,2.45,2.9,0,0.1209,0.017,0.0001,964,4100.000,SPX201218P04100000,0,0,1141.4,1148.3,0,0,-0.9595,0,507
12/18/2020,SPX201218C04200000,2,-0.05,1.85,2.15,4,0.1231,0.0129,0.0001,867,4200.000,SPX201218P04200000,0,0,1236.5,1243.5,0,0,-0.9452,0.0001,509
12/17/2021,SPX211217C00900000,0,0,1885,1899.5,0,0,0.9369,0,50,900.000,SPX211217P00900000,0,0,3,4.3,0,0.3233,-0.0061,0,10
12/17/2021,SPX211217C01000000,0,0,1792.7,1807.5,0,0,0,0,11,1000.000,SPX211217P01000000,0,0,5,5.8,0,0.3129,-0.009,0,1100
12/17/2021,SPX211217C01100000,0,0,1700.9,1716,0,0.1606,0.9393,0,5,1100.000,SPX211217P01100000,0,0,6,7.8,0,0.2979,-0.0118,0,2
12/17/2021,SPX211217C01150000,0,0,1655.3,1670.5,0,0.2302,0.9356,0,5,1150.000,SPX211217P01150000,0,0,7.1,9.1,0,0.2929,-0.0138,0,0
12/17/2021,SPX211217C01200000,0,0,1609.8,1625,0,0.2407,0.9326,0,5,1200.000,SPX211217P01200000,0,0,8.4,10.5,0,0.288,-0.0161,0,506
12/17/2021,SPX211217C01225000,0,0,1587.1,1602.5,0,0.2443,0.9309,0,1,1225.000,SPX211217P01225000,0,0,9.2,11.2,0,0.2857,-0.0174,0,50
12/17/2021,SPX211217C01250000,0,0,1564.5,1580,0,0.2469,0.9291,0,0,1250.000,SPX211217P01250000,0,0,10,12.1,0,0.2836,-0.0187,0,1
12/17/2021,SPX211217C01275000,0,0,1541.9,1557.5,0,0.2483,0.9274,0,7,1275.000,SPX211217P01275000,0,0,10.8,13,0,0.2814,-0.0202,0,1
12/17/2021,SPX211217C01300000,0,0,1519.3,1535,0,0.2489,0.9257,0,20,1300.000,SPX211217P01300000,0,0,11.7,13.9,0,0.2792,-0.0217,0,1400
12/17/2021,SPX211217C01325000,0,0,1496.9,1512.5,0,0.2494,0.9239,0,7,1325.000,SPX211217P01325000,0,0,12.7,14.9,0,0.2772,-0.0233,0,0
12/17/2021,SPX211217C01350000,0,0,1474.5,1490,0,0.2493,0.9221,0,0,1350.000,SPX211217P01350000,0,0,13.7,15.9,0,0.2751,-0.0249,0,0
12/17/2021,SPX211217C01375000,0,0,1452.1,1468,0,0.25,0.9199,0,1,1375.000,SPX211217P01375000,0,0,14.7,17,0,0.2729,-0.0267,0,0
12/17/2021,SPX211217C01400000,0,0,1429.8,1445.5,0,0.2492,0.918,0,1,1400.000,SPX211217P01400000,0,0,15.8,18.2,0,0.2709,-0.0286,0,1053
12/17/2021,SPX211217C01425000,0,0,1407.6,1423.5,0,0.2493,0.9157,0,10,1425.000,SPX211217P01425000,0,0,17,19.4,0,0.2689,-0.0305,0.0001,0
12/17/2021,SPX211217C01450000,0,0,1385.4,1401,0,0.248,0.9137,0,0,1450.000,SPX211217P01450000,0,0,18.3,20.7,0,0.267,-0.0326,0.0001,3
12/17/2021,SPX211217C01475000,0,0,1363.3,1379,0,0.2475,0.9113,0.0001,6,1475.000,SPX211217P01475000,0,0,19.6,22.1,0,0.2651,-0.0348,0.0001,0
12/17/2021,SPX211217C01500000,0,0,1341.3,1357,0,0.2468,0.9088,0.0001,52,1500.000,SPX211217P01500000,0,0,21,23.6,0,0.2633,-0.0371,0.0001,1746
12/17/2021,SPX211217C01525000,0,0,1319.3,1335,0,0.2459,0.9064,0.0001,6,1525.000,SPX211217P01525000,0,0,22.5,25,0,0.2614,-0.0394,0.0001,1
12/17/2021,SPX211217C01550000,0,0,1297.4,1313.5,0,0.2454,0.9035,0.0001,9,1550.000,SPX211217P01550000,0,0,24.1,26.6,0,0.2596,-0.042,0.0001,16
12/17/2021,SPX211217C01575000,0,0,1275.7,1291.5,0,0.2443,0.9008,0.0001,11,1575.000,SPX211217P01575000,0,0,25.8,28.2,0,0.2578,-0.0446,0.0001,0
12/17/2021,SPX211217C01600000,0,0,1254,1270,0,0.2436,0.8978,0.0001,30,1600.000,SPX211217P01600000,0,0,27.4,30,0,0.2559,-0.0473,0.0001,365
12/17/2021,SPX211217C01625000,0,0,1232.4,1248,0,0.2421,0.895,0.0001,11,1625.000,SPX211217P01625000,0,0,29.3,31.8,0,0.2542,-0.0502,0.0001,0
12/17/2021,SPX211217C01650000,0,0,1210.9,1226.5,0,0.2411,0.8918,0.0001,3,1650.000,SPX211217P01650000,0,0,31,33.7,0,0.2522,-0.0531,0.0001,198
12/17/2021,SPX211217C01675000,0,0,1189.5,1205,0,0.24,0.8886,0.0001,0,1675.000,SPX211217P01675000,0,0,33,35.7,0,0.2505,-0.0562,0.0001,113
12/17/2021,SPX211217C01700000,0,0,1168.2,1183.5,0,0.2387,0.8853,0.0001,0,1700.000,SPX211217P01700000,0,0,35,37.8,0,0.2487,-0.0594,0.0001,53
12/17/2021,SPX211217C01725000,0,0,1146.9,1162.5,0,0.2378,0.8816,0.0001,0,1725.000,SPX211217P01725000,0,0,37.1,40,0,0.247,-0.0627,0.0001,28
12/17/2021,SPX211217C01750000,0,0,1125.8,1141.5,0,0.2368,0.8779,0.0001,0,1750.000,SPX211217P01750000,0,0,39.3,42.3,0,0.2453,-0.0662,0.0001,73
12/17/2021,SPX211217C01775000,0,0,1104.7,1120.5,0,0.2355,0.8741,0.0001,6,1775.000,SPX211217P01775000,0,0,41.7,44.7,0,0.2436,-0.0699,0.0001,68
12/17/2021,SPX211217C01800000,0,0,1083.8,1099.5,0,0.2343,0.8702,0.0001,32,1800.000,SPX211217P01800000,0,0,44.1,47.2,0,0.2419,-0.0736,0.0001,473
12/17/2021,SPX211217C01825000,0,0,1062.9,1078.9,0,0.2332,0.866,0.0001,16,1825.000,SPX211217P01825000,0,0,46.6,49.8,0,0.2402,-0.0775,0.0001,73
12/17/2021,SPX211217C01850000,0,0,1042.2,1058.1,0,0.2319,0.8618,0.0001,0,1850.000,SPX211217P01850000,0,0,49.3,52.5,0,0.2386,-0.0816,0.0001,73
12/17/2021,SPX211217C01875000,0,0,1021.5,1037.4,0,0.2305,0.8576,0.0001,0,1875.000,SPX211217P01875000,0,0,52,55.3,0,0.2369,-0.0858,0.0001,68
12/17/2021,SPX211217C01900000,0,0,1001,1016.8,0,0.2291,0.8531,0.0001,2,1900.000,SPX211217P01900000,0,0,54.8,58.2,0,0.2352,-0.0901,0.0001,536
12/17/2021,SPX211217C01925000,0,0,980.6,996.3,0,0.2278,0.8485,0.0001,0,1925.000,SPX211217P01925000,0,0,57.8,61.2,0,0.2336,-0.0946,0.0001,302
12/17/2021,SPX211217C01950000,0,0,960.3,975.9,0,0.2264,0.8437,0.0002,0,1950.000,SPX211217P01950000,0,0,60.8,64.4,0,0.2319,-0.0992,0.0002,69
12/17/2021,SPX211217C01975000,0,0,940.1,955.7,0,0.225,0.8388,0.0002,0,1975.000,SPX211217P01975000,0,0,64,67.6,0,0.2303,-0.104,0.0002,124
12/17/2021,SPX211217C02000000,0,0,920,935.5,0,0.2235,0.8338,0.0002,125,2000.000,SPX211217P02000000,0,0,67.2,71,0,0.2286,-0.1089,0.0002,2723
12/17/2021,SPX211217C02025000,0,0,900.1,915.5,0,0.2221,0.8285,0.0002,0,2025.000,SPX211217P02025000,0,0,70.6,74.5,0,0.2269,-0.114,0.0002,72
12/17/2021,SPX211217C02050000,0,0,880.3,895.7,0,0.2207,0.8231,0.0002,0,2050.000,SPX211217P02050000,0,0,74.1,78.1,0,0.2253,-0.1193,0.0002,760
12/17/2021,SPX211217C02075000,0,0,860.6,875.9,0,0.2193,0.8176,0.0002,0,2075.000,SPX211217P02075000,0,0,77.7,81.8,0,0.2236,-0.1247,0.0002,116
12/17/2021,SPX211217C02100000,0,0,841.1,856.3,0,0.2179,0.8118,0.0002,0,2100.000,SPX211217P02100000,0,0,81.5,85.7,0,0.2219,-0.1303,0.0002,1371
12/17/2021,SPX211217C02125000,0,0,821.7,836.8,0,0.2164,0.8059,0.0002,0,2125.000,SPX211217P02125000,0,0,85.4,89.7,0,0.2203,-0.1361,0.0002,112
12/17/2021,SPX211217C02150000,0,0,802.5,817.5,0,0.215,0.7998,0.0002,0,2150.000,SPX211217P02150000,0,0,89.4,93.8,0,0.2186,-0.142,0.0002,1099
12/17/2021,SPX211217C02175000,0,0,783.3,798.3,0,0.2136,0.7936,0.0002,1,2175.000,SPX211217P02175000,0,0,93.6,98.1,0,0.217,-0.1481,0.0002,0
12/17/2021,SPX211217C02200000,0,0,764.4,779.2,0,0.2121,0.7871,0.0002,15,2200.000,SPX211217P02200000,0,0,97.8,102.5,0,0.2153,-0.1544,0.0002,1197
12/17/2021,SPX211217C02225000,0,0,745.5,760.3,0,0.2106,0.7806,0.0002,1,2225.000,SPX211217P02225000,0,0,102.3,107.1,0,0.2137,-0.1609,0.0002,8
12/17/2021,SPX211217C02250000,0,0,726.9,741.5,0,0.2092,0.7738,0.0002,5,2250.000,SPX211217P02250000,0,0,106.9,111.8,0,0.2121,-0.1675,0.0002,134
12/17/2021,SPX211217C02275000,0,0,708.4,722.9,0,0.2077,0.7668,0.0003,0,2275.000,SPX211217P02275000,0,0,111.6,116.6,0,0.2104,-0.1743,0.0002,150
12/17/2021,SPX211217C02300000,0,0,690,704.5,0,0.2063,0.7596,0.0003,3,2300.000,SPX211217P02300000,0,0,116.5,121.6,0,0.2088,-0.1813,0.0003,993
12/17/2021,SPX211217C02325000,0,0,671.8,686.2,0,0.2048,0.7523,0.0003,0,2325.000,SPX211217P02325000,0,0,121.5,126.8,0,0.2071,-0.1885,0.0003,72
12/17/2021,SPX211217C02350000,0,0,653.8,668,0,0.2033,0.7448,0.0003,3,2350.000,SPX211217P02350000,0,0,126.7,132.1,0,0.2055,-0.1959,0.0003,194
12/17/2021,SPX211217C02375000,0,0,635.9,650.1,0,0.2018,0.7371,0.0003,0,2375.000,SPX211217P02375000,0,0,132.1,137.6,0,0.2038,-0.2035,0.0003,31
12/17/2021,SPX211217C02400000,0,0,618.2,632.3,0,0.2003,0.7292,0.0003,151,2400.000,SPX211217P02400000,0,0,137.6,143.3,0,0.2022,-0.2113,0.0003,2359
12/17/2021,SPX211217C02425000,0,0,600.7,614.6,0,0.1988,0.7211,0.0003,75,2425.000,SPX211217P02425000,0,0,143.3,149.1,0,0.2006,-0.2192,0.0003,180
12/17/2021,SPX211217C02450000,0,0,583.3,597.2,0,0.1973,0.7128,0.0003,1,2450.000,SPX211217P02450000,0,0,149.1,155.1,0,0.1989,-0.2274,0.0003,655
12/17/2021,SPX211217C02475000,0,0,566.1,579.9,0,0.1958,0.7043,0.0003,4,2475.000,SPX211217P02475000,0,0,155.2,161.3,0,0.1973,-0.2358,0.0003,661
12/17/2021,SPX211217C02500000,0,0,549.1,562.8,0,0.1943,0.6957,0.0003,2514,2500.000,SPX211217P02500000,0,0,161.4,167.6,0,0.1956,-0.2443,0.0003,3511
12/17/2021,SPX211217C02525000,0,0,532.3,545.9,0,0.1928,0.6868,0.0003,7,2525.000,SPX211217P02525000,0,0,167.8,174.2,0,0.194,-0.2531,0.0003,100
12/17/2021,SPX211217C02550000,0,0,515.6,529.2,0,0.1912,0.6777,0.0003,200,2550.000,SPX211217P02550000,0,0,174.3,180.9,0,0.1923,-0.2621,0.0003,579
12/17/2021,SPX211217C02575000,0,0,499.2,512.6,0,0.1897,0.6685,0.0004,1504,2575.000,SPX211217P02575000,0,0,181.1,187.9,0,0.1907,-0.2713,0.0004,1825
12/17/2021,SPX211217C02600000,0,0,483,496.3,0,0.1882,0.659,0.0004,353,2600.000,SPX211217P02600000,0,0,188.1,195,0,0.1891,-0.2806,0.0004,765
12/17/2021,SPX211217C02625000,0,0,466.9,480.2,0,0.1866,0.6493,0.0004,1,2625.000,SPX211217P02625000,0,0,195.3,202.4,0,0.1874,-0.2902,0.0004,380
12/17/2021,SPX211217C02650000,0,0,451.1,464.2,0,0.1851,0.6395,0.0004,1021,2650.000,SPX211217P02650000,0,0,202.6,210,0,0.1858,-0.3,0.0004,533
12/17/2021,SPX211217C02675000,0,0,435.5,448.5,0,0.1835,0.6294,0.0004,1,2675.000,SPX211217P02675000,0,0,210.3,217.8,0,0.1842,-0.3101,0.0004,605
